,species,countryCode,decimalLatitude,decimalLongitude,year
1291,Lithobates catesbeianus,KR,35.823953,127.085506,2011.0
1292,Lithobates catesbeianus,KR,33.334483,126.168678,2011.0
1293,Lithobates catesbeianus,KR,35.956156,127.035244,2011.0
1294,Lithobates catesbeianus,KR,35.847497,126.897378,2011.0
1295,Lithobates catesbeianus,KR,34.513717,126.953517,2011.0
1296,Lithobates catesbeianus,KR,34.565478,126.978725,2011.0
1297,Lithobates catesbeianus,KR,34.715058,126.779878,2011.0
1298,Lithobates catesbeianus,KR,36.034292,129.07525,2011.0
1299,Lithobates catesbeianus,KR,36.318056,128.85,2010.0
1300,Lithobates catesbeianus,KR,36.332806,128.557764,2010.0
1301,Lithobates catesbeianus,KR,36.287508,128.4703,2010.0
1302,Lithobates catesbeianus,KR,36.076028,127.535694,2010.0
1303,Lithobates catesbeianus,KR,36.109583,127.506,2010.0
1304,Lithobates catesbeianus,KR,36.164356,126.965903,2010.0
1305,Lithobates catesbeianus,KR,36.212564,126.781594,2010.0
1306,Lithobates catesbeianus,KR,36.104536,126.686731,2010.0
1307,Lithobates catesbeianus,KR,36.215603,126.643878,2010.0
1308,Lithobates catesbeianus,KR,35.033847,128.023072,2010.0
1309,Lithobates catesbeianus,KR,35.518147,126.558822,2013.0
1310,Lithobates catesbeianus,KR,35.5651,126.704564,2013.0
1311,Lithobates catesbeianus,KR,35.612069,126.674078,2013.0
1312,Lithobates catesbeianus,KR,36.9918,127.545625,2013.0
1313,Lithobates catesbeianus,KR,33.249944,126.317472,2013.0
1314,Lithobates catesbeianus,KR,35.406797,126.688389,2013.0
1315,Lithobates catesbeianus,KR,35.737514,127.004267,2013.0
1316,Lithobates catesbeianus,KR,35.526019,126.893686,2013.0
1317,Lithobates catesbeianus,KR,35.592622,126.901086,2013.0
1318,Lithobates catesbeianus,KR,37.826056,128.7959,2013.0
1319,Lithobates catesbeianus,KR,37.069372,126.911039,2009.0
1320,Lithobates catesbeianus,KR,35.015331,127.922522,2009.0
1321,Lithobates catesbeianus,KR,35.153297,127.883431,2009.0
1322,Lithobates catesbeianus,KR,35.047614,127.752872,2009.0
1323,Lithobates catesbeianus,KR,35.02315,127.786939,2009.0
1324,Lithobates catesbeianus,KR,35.130481,127.872306,2009.0
1325,Lithobates catesbeianus,KR,35.172219,127.965856,2009.0
1326,Lithobates catesbeianus,KR,36.286111,127.118889,2009.0
1327,Lithobates catesbeianus,KR,36.359167,127.149445,2009.0
1328,Lithobates catesbeianus,KR,34.917972,126.504445,2009.0
1329,Lithobates catesbeianus,KR,34.923972,126.650139,2009.0
1330,Lithobates catesbeianus,KR,34.984917,126.664722,2009.0
1331,Lithobates catesbeianus,KR,35.024222,126.258361,2009.0
1332,Lithobates catesbeianus,KR,35.119944,126.471917,2009.0
1333,Lithobates catesbeianus,KR,35.043194,126.422361,2009.0
1334,Lithobates catesbeianus,KR,35.019472,126.3815,2009.0
1335,Lithobates catesbeianus,KR,35.033889,126.471278,2009.0
1336,Lithobates catesbeianus,KR,35.209917,126.390056,2009.0
1337,Lithobates catesbeianus,KR,35.084167,126.339917,2009.0
1338,Lithobates catesbeianus,KR,35.181528,126.489222,2009.0
1339,Lithobates catesbeianus,KR,35.228444,126.524695,2009.0
1340,Lithobates catesbeianus,KR,35.134194,126.504695,2009.0
1341,Lithobates catesbeianus,KR,36.2695,126.571,2009.0
1342,Lithobates catesbeianus,KR,36.282361,127.632861,2009.0
1343,Lithobates catesbeianus,KR,35.161167,126.658861,2009.0
1344,Lithobates catesbeianus,KR,34.813592,126.391153,2009.0
1345,Lithobates catesbeianus,KR,34.985914,126.491858,2009.0
1346,Lithobates catesbeianus,KR,34.950694,126.96125,2009.0
1347,Lithobates catesbeianus,KR,34.465542,126.560625,2012.0
1348,Lithobates catesbeianus,KR,34.438906,126.562003,2012.0
1349,Lithobates catesbeianus,KR,34.537242,126.056508,2012.0
1350,Lithobates catesbeianus,KR,34.63875,126.171144,2012.0
1351,Lithobates catesbeianus,KR,36.206417,128.157944,2011.0
1352,Lithobates catesbeianus,KR,35.844444,126.855,2011.0
1353,Lithobates catesbeianus,KR,35.921389,126.759444,2011.0
1354,Lithobates catesbeianus,KR,35.893056,126.8275,2011.0
1355,Lithobates catesbeianus,KR,35.802403,127.018964,2011.0
1356,Lithobates catesbeianus,KR,33.362472,126.232167,2011.0
1357,Lithobates catesbeianus,KR,36.145667,128.047278,2011.0
1358,Lithobates catesbeianus,KR,36.101639,129.340583,2011.0
1359,Lithobates catesbeianus,KR,34.538678,127.350664,2011.0
1360,Lithobates catesbeianus,KR,34.657794,127.465689,2011.0
1361,Lithobates catesbeianus,KR,35.942033,126.893367,2011.0
1362,Lithobates catesbeianus,KR,34.743569,127.134803,2011.0
1363,Lithobates catesbeianus,KR,36.2446,128.497456,2011.0
1364,Lithobates catesbeianus,KR,36.379167,128.811111,2010.0
1365,Lithobates catesbeianus,KR,36.357986,128.381281,2010.0
1366,Lithobates catesbeianus,KR,36.38245,128.454908,2010.0
1367,Lithobates catesbeianus,KR,36.1186,127.05285,2010.0
1368,Lithobates catesbeianus,KR,36.053347,126.752894,2010.0
1369,Lithobates catesbeianus,KR,36.106589,126.86755,2010.0
1370,Lithobates catesbeianus,KR,36.11395,126.77305,2010.0
1371,Lithobates catesbeianus,KR,36.246275,126.936519,2010.0
1372,Lithobates catesbeianus,KR,36.211356,126.785658,2010.0
1373,Lithobates catesbeianus,KR,36.074961,126.673703,2010.0
1374,Lithobates catesbeianus,KR,36.103489,126.727439,2010.0
1375,Lithobates catesbeianus,KR,36.188986,126.733342,2010.0
1376,Lithobates catesbeianus,KR,35.199097,128.269728,2010.0
1377,Lithobates catesbeianus,KR,35.038093,128.021573,2010.0
1378,Lithobates catesbeianus,KR,35.496792,128.604303,2008.0
1379,Lithobates catesbeianus,KR,35.243191,129.049559,2008.0
1380,Lithobates catesbeianus,KR,35.229991,128.950443,2008.0
1381,Lithobates catesbeianus,KR,35.31448,128.135052,2008.0
1382,Lithobates catesbeianus,KR,35.395376,129.320599,2008.0
1383,Lithobates catesbeianus,KR,35.447159,128.567335,2008.0
1384,Lithobates catesbeianus,KR,35.462323,128.553225,2008.0
1385,Lithobates catesbeianus,KR,35.365862,128.603499,2008.0
1386,Lithobates catesbeianus,KR,35.334504,128.54456,2008.0
1387,Lithobates catesbeianus,KR,35.356946,128.477233,2008.0
1388,Lithobates catesbeianus,KR,35.271405,129.186422,2008.0
1389,Lithobates catesbeianus,KR,35.120335,128.792902,2008.0
1390,Lithobates catesbeianus,KR,35.48302,129.198419,2008.0
1391,Lithobates catesbeianus,KR,35.237489,128.813927,2008.0
1392,Lithobates catesbeianus,KR,35.212548,128.825148,2008.0
1393,Lithobates catesbeianus,KR,36.744033,127.584076,2008.0
1394,Lithobates catesbeianus,KR,35.464369,127.793513,2008.0
1395,Lithobates catesbeianus,KR,35.459489,128.343771,2008.0
1396,Lithobates catesbeianus,KR,35.330821,128.012196,2008.0
1397,Lithobates catesbeianus,KR,35.30012,128.07276,2008.0
1398,Lithobates catesbeianus,KR,35.223631,128.992522,2008.0
1399,Lithobates catesbeianus,KR,35.308284,128.423043,2008.0
1400,Lithobates catesbeianus,KR,35.255123,128.335579,2008.0
1401,Lithobates catesbeianus,KR,35.134028,128.778347,2008.0
1402,Lithobates catesbeianus,KR,35.265011,128.358938,2008.0
1403,Lithobates catesbeianus,KR,35.278152,128.853506,2008.0
1404,Lithobates catesbeianus,KR,35.657695,129.22997,2007.0
1405,Lithobates catesbeianus,KR,35.538374,129.099621,2007.0
1406,Lithobates catesbeianus,KR,35.649113,129.280771,2007.0
1407,Lithobates catesbeianus,KR,35.57701,129.289521,2007.0
1408,Lithobates catesbeianus,KR,35.596283,128.425193,2007.0
1409,Lithobates catesbeianus,KR,35.591082,128.312106,2007.0
1410,Lithobates catesbeianus,KR,36.716524,126.414003,2007.0
1411,Lithobates catesbeianus,KR,35.30836,127.110836,2007.0
1412,Lithobates catesbeianus,KR,35.294056,127.061807,2007.0
1413,Lithobates catesbeianus,KR,35.269477,127.316029,2007.0
1414,Lithobates catesbeianus,KR,35.290918,127.209288,2007.0
1415,Lithobates catesbeianus,KR,35.416237,127.172152,2007.0
1416,Lithobates catesbeianus,KR,35.418764,127.127906,2007.0
1417,Lithobates catesbeianus,KR,35.267088,126.694861,2007.0
1418,Lithobates catesbeianus,KR,35.339726,126.65264,2007.0
1419,Lithobates catesbeianus,KR,35.2647,126.407831,2007.0
1420,Lithobates catesbeianus,KR,35.513818,127.269565,2006.0
1421,Lithobates catesbeianus,KR,35.578858,127.303778,2006.0
1422,Lithobates catesbeianus,KR,36.831603,126.992906,2006.0
1423,Lithobates catesbeianus,KR,35.517231,128.047713,2006.0
1424,Lithobates catesbeianus,KR,35.51553,126.952642,2006.0
1425,Lithobates catesbeianus,KR,35.605798,126.9232,2006.0
1426,Lithobates catesbeianus,KR,35.657181,126.95403,2006.0
1427,Lithobates catesbeianus,KR,35.644127,126.906534,2006.0
1428,Lithobates catesbeianus,KR,35.652736,126.837096,2006.0
1429,Lithobates catesbeianus,KR,35.563859,126.738128,2006.0
1430,Lithobates catesbeianus,KR,35.614646,126.632639,2006.0
1431,Lithobates catesbeianus,KR,35.918534,129.216522,2005.0
1432,Lithobates catesbeianus,KR,35.916724,129.158849,2005.0
1433,Lithobates catesbeianus,KR,35.939976,129.047009,2005.0
1434,Lithobates catesbeianus,KR,35.962979,129.03995,2005.0
1435,Lithobates catesbeianus,KR,35.279167,128.448708,2005.0
1436,Lithobates catesbeianus,KR,35.341748,128.469381,2005.0
1437,Lithobates catesbeianus,KR,34.626485,126.498545,2005.0
1438,Lithobates catesbeianus,KR,35.027327,126.45754,2005.0
1439,Lithobates catesbeianus,KR,35.053323,126.46011,2005.0
1440,Lithobates catesbeianus,KR,34.788118,127.579649,2005.0
1441,Lithobates catesbeianus,KR,35.685777,126.904087,2005.0
1442,Lithobates catesbeianus,KR,36.555443,126.847431,2005.0
1443,Lithobates catesbeianus,KR,35.313782,128.975151,2003.0
1444,Lithobates catesbeianus,KR,35.181387,128.821019,1998.0
1445,Lithobates catesbeianus,KR,35.314322,129.249427,2002.0
1446,Lithobates catesbeianus,KR,35.423099,129.261562,2002.0
1447,Lithobates catesbeianus,KR,35.468448,129.079115,2003.0
1448,Lithobates catesbeianus,KR,35.524515,129.082364,2003.0
1449,Lithobates catesbeianus,KR,35.565298,129.086231,2003.0
1450,Lithobates catesbeianus,KR,35.489081,128.890018,2003.0
1451,Lithobates catesbeianus,KR,35.562637,128.889999,2003.0
1452,Lithobates catesbeianus,KR,35.818605,129.074724,2003.0
1453,Lithobates catesbeianus,KR,35.842757,129.087406,2003.0
1454,Lithobates catesbeianus,KR,35.85588,129.031547,2003.0
1455,Lithobates catesbeianus,KR,35.882233,129.024911,2003.0
1456,Lithobates catesbeianus,KR,36.003169,128.992186,2003.0
1457,Lithobates catesbeianus,KR,35.801126,129.266784,2002.0
1458,Lithobates catesbeianus,KR,34.977617,128.187304,1999.0
1459,Lithobates catesbeianus,KR,35.103869,128.168644,1999.0
1460,Lithobates catesbeianus,KR,35.200642,127.879745,2009.0
1461,Lithobates catesbeianus,KR,35.041439,127.760503,2009.0
1462,Lithobates catesbeianus,KR,36.49,127.176111,2009.0
1463,Lithobates catesbeianus,KR,34.907,126.665861,2009.0
1464,Lithobates catesbeianus,KR,34.799889,126.553167,2009.0
1465,Lithobates catesbeianus,KR,34.945778,126.606028,2009.0
1466,Lithobates catesbeianus,KR,35.054333,126.355417,2009.0
1467,Lithobates catesbeianus,KR,35.233083,126.345945,2009.0
1468,Lithobates catesbeianus,KR,35.133167,126.275056,2009.0
1469,Lithobates catesbeianus,KR,35.116611,126.4155,2009.0
1470,Lithobates catesbeianus,KR,35.045306,126.425195,2009.0
1471,Lithobates catesbeianus,KR,35.122833,126.337917,2009.0
1472,Lithobates catesbeianus,KR,35.070778,126.302583,2009.0
1473,Lithobates catesbeianus,KR,35.130639,126.431639,2009.0
1474,Lithobates catesbeianus,KR,35.228556,126.525889,2009.0
1475,Lithobates catesbeianus,KR,35.164194,126.560695,2009.0
1476,Lithobates catesbeianus,KR,35.026278,126.502611,2009.0
1477,Lithobates catesbeianus,KR,36.475528,127.361361,2009.0
1478,Lithobates catesbeianus,KR,36.348972,126.582833,2009.0
1479,Lithobates catesbeianus,KR,36.490917,126.595583,2009.0
1480,Lithobates catesbeianus,KR,37.480556,126.503111,2009.0
1481,Lithobates catesbeianus,KR,35.151556,126.729417,2009.0
1482,Lithobates catesbeianus,KR,34.765889,126.410014,2009.0
1483,Lithobates catesbeianus,KR,34.879686,126.290781,2009.0
1484,Lithobates catesbeianus,KR,34.971442,126.405867,2009.0
1485,Lithobates catesbeianus,KR,34.927253,126.364678,2009.0
1486,Lithobates catesbeianus,KR,36.43225,127.815861,2009.0
1487,Lithobates catesbeianus,KR,36.327306,127.948556,2009.0
1488,Lithobates catesbeianus,KR,36.367514,127.907195,2009.0
1489,Lithobates catesbeianus,KR,36.310028,127.959778,2009.0
1490,Lithobates catesbeianus,KR,35.957414,128.9093,2012.0
1491,Lithobates catesbeianus,KR,34.309483,126.705744,2012.0
1492,Lithobates catesbeianus,KR,34.594756,126.03685,2012.0
1493,Lithobates catesbeianus,KR,34.650767,126.179108,2012.0
1494,Lithobates catesbeianus,KR,35.8021,128.816169,2012.0
1495,Lithobates catesbeianus,KR,36.04425,128.326528,2011.0
1496,Lithobates catesbeianus,KR,36.180583,128.288222,2011.0
1497,Lithobates catesbeianus,KR,36.212611,128.231083,2011.0
1498,Lithobates catesbeianus,KR,35.8425,126.814722,2011.0
1499,Lithobates catesbeianus,KR,35.904167,126.867778,2011.0
1500,Lithobates catesbeianus,KR,35.900833,126.766111,2011.0
1501,Lithobates catesbeianus,KR,35.911111,126.660833,2011.0
1502,Lithobates catesbeianus,KR,35.928889,126.632222,2011.0
1503,Lithobates catesbeianus,KR,35.896667,126.628611,2011.0
1504,Lithobates catesbeianus,KR,34.469233,126.928794,2011.0
1505,Lithobates catesbeianus,KR,34.443181,126.872633,2011.0
1506,Lithobates catesbeianus,KR,34.468478,127.163322,2011.0
1507,Lithobates catesbeianus,KR,35.871278,127.136792,2011.0
1508,Lithobates catesbeianus,KR,35.758314,127.1643,2011.0
1509,Lithobates catesbeianus,KR,35.869722,127.183581,2011.0
1510,Lithobates catesbeianus,KR,34.697869,127.428578,2011.0
1511,Lithobates catesbeianus,KR,35.962708,126.607539,2011.0
1512,Lithobates catesbeianus,KR,35.893306,127.196469,2011.0
1513,Lithobates catesbeianus,KR,35.987472,127.152386,2011.0
1514,Lithobates catesbeianus,KR,35.828128,126.963467,2011.0
1515,Lithobates catesbeianus,KR,34.565361,126.891678,2011.0
1516,Lithobates catesbeianus,KR,34.658847,126.964906,2011.0
1517,Lithobates catesbeianus,KR,34.6588,126.888664,2011.0
1518,Lithobates catesbeianus,KR,36.137461,128.486825,2011.0
1519,Lithobates catesbeianus,KR,36.315536,128.477306,2010.0
1520,Lithobates catesbeianus,KR,36.179444,127.520361,2010.0
1521,Lithobates catesbeianus,KR,36.139594,126.985608,2010.0
1522,Lithobates catesbeianus,KR,36.140103,126.770469,2010.0
1523,Lithobates catesbeianus,KR,36.237008,126.857919,2010.0
1524,Lithobates catesbeianus,KR,36.074672,126.680619,2010.0
1525,Lithobates catesbeianus,KR,36.076856,126.672194,2010.0
1526,Lithobates catesbeianus,KR,36.112075,126.638322,2010.0
1527,Lithobates catesbeianus,KR,36.140033,126.695583,2010.0
1528,Lithobates catesbeianus,KR,36.15622,126.545448,2010.0
1529,Lithobates catesbeianus,KR,35.019789,128.345303,2010.0
1530,Lithobates catesbeianus,KR,34.716919,127.562475,2010.0
1531,Lithobates catesbeianus,KR,34.859894,127.475681,2010.0
1532,Lithobates catesbeianus,KR,35.327199,128.433034,2008.0
1533,Lithobates catesbeianus,KR,35.341994,128.15244,2008.0
1534,Lithobates catesbeianus,KR,35.396031,129.342463,2008.0
1535,Lithobates catesbeianus,KR,35.405958,128.092924,2008.0
1536,Lithobates catesbeianus,KR,35.431883,128.593638,2008.0
1537,Lithobates catesbeianus,KR,35.275427,128.463512,2008.0
1538,Lithobates catesbeianus,KR,35.426328,128.568307,2008.0
1539,Lithobates catesbeianus,KR,35.488181,128.500257,2008.0
1540,Lithobates catesbeianus,KR,35.363613,128.623109,2008.0
1541,Lithobates catesbeianus,KR,35.339475,128.429931,2008.0
1542,Lithobates catesbeianus,KR,35.22899,128.752904,2008.0
1543,Lithobates catesbeianus,KR,35.418767,127.637333,2008.0
1544,Lithobates catesbeianus,KR,35.464956,127.541841,2008.0
1545,Lithobates catesbeianus,KR,35.485648,127.597697,2008.0
1546,Lithobates catesbeianus,KR,35.410273,128.467788,2008.0
1547,Lithobates catesbeianus,KR,35.205493,128.83362,2008.0
1548,Lithobates catesbeianus,KR,35.236184,128.831564,2008.0
1549,Lithobates catesbeianus,KR,35.143278,128.953499,2008.0
1550,Lithobates catesbeianus,KR,35.413161,127.906745,2008.0
1551,Lithobates catesbeianus,KR,35.151972,128.957887,2008.0
1552,Lithobates catesbeianus,KR,35.17708,128.888282,2008.0
1553,Lithobates catesbeianus,KR,35.188634,128.92289,2008.0
1554,Lithobates catesbeianus,KR,36.641904,127.284964,2008.0
1555,Lithobates catesbeianus,KR,35.448958,128.197089,2008.0
1556,Lithobates catesbeianus,KR,35.301278,128.847894,2008.0
1557,Lithobates catesbeianus,KR,35.734297,129.147865,2007.0
1558,Lithobates catesbeianus,KR,35.65164,129.222054,2007.0
1559,Lithobates catesbeianus,KR,35.555234,129.244219,2007.0
1560,Lithobates catesbeianus,KR,35.538291,129.159616,2007.0
1561,Lithobates catesbeianus,KR,37.601411,126.49168,2007.0
1562,Lithobates catesbeianus,KR,35.606126,128.471161,2007.0
1563,Lithobates catesbeianus,KR,37.611955,126.521552,2007.0
1564,Lithobates catesbeianus,KR,36.657314,126.380351,2007.0
1565,Lithobates catesbeianus,KR,36.563562,126.522608,2007.0
1566,Lithobates catesbeianus,KR,36.610995,126.570195,2007.0
1567,Lithobates catesbeianus,KR,35.256727,127.145572,2007.0
1568,Lithobates catesbeianus,KR,35.290835,127.209288,2007.0
1569,Lithobates catesbeianus,KR,35.334199,126.623223,2007.0
1570,Lithobates catesbeianus,KR,35.28359,126.414886,2007.0
1571,Lithobates catesbeianus,KR,35.368477,126.801474,2007.0
1572,Lithobates catesbeianus,KR,35.421615,126.744531,2007.0
1573,Lithobates catesbeianus,KR,35.457174,126.567335,2007.0
1574,Lithobates catesbeianus,KR,35.274783,126.592359,2007.0
1575,Lithobates catesbeianus,KR,36.910928,127.155029,2006.0
1576,Lithobates catesbeianus,KR,36.955262,126.55563,2006.0
1577,Lithobates catesbeianus,KR,36.843793,126.477674,2006.0
1578,Lithobates catesbeianus,KR,35.533202,128.142205,2006.0
1579,Lithobates catesbeianus,KR,35.545089,128.167147,2006.0
1580,Lithobates catesbeianus,KR,35.568059,128.194033,2006.0
1581,Lithobates catesbeianus,KR,35.577197,128.137482,2006.0
1582,Lithobates catesbeianus,KR,35.529341,128.068183,2006.0
1583,Lithobates catesbeianus,KR,35.573919,128.089709,2006.0
1584,Lithobates catesbeianus,KR,35.598854,126.904591,2006.0
1585,Lithobates catesbeianus,KR,35.507197,126.83182,2006.0
1586,Lithobates catesbeianus,KR,35.64607,126.807654,2006.0
1587,Lithobates catesbeianus,KR,35.639626,126.673597,2006.0
1588,Lithobates catesbeianus,KR,35.74132,126.653268,2006.0
1589,Lithobates catesbeianus,KR,35.633245,126.491315,2006.0
1590,Lithobates catesbeianus,KR,35.365712,129.288041,2005.0
1591,Lithobates catesbeianus,KR,36.010656,129.192784,2005.0
1592,Lithobates catesbeianus,KR,35.87768,129.159947,2005.0
1593,Lithobates catesbeianus,KR,35.94413,129.105602,2005.0
1594,Lithobates catesbeianus,KR,35.954055,129.043741,2005.0
1595,Lithobates catesbeianus,KR,35.290189,128.436985,2005.0
1596,Lithobates catesbeianus,KR,35.357567,128.477433,2005.0
1597,Lithobates catesbeianus,KR,35.354752,128.459538,2005.0
1598,Lithobates catesbeianus,KR,34.936272,126.592987,2005.0
1599,Lithobates catesbeianus,KR,34.999634,126.682242,2005.0
1600,Lithobates catesbeianus,KR,35.773136,127.21443,2005.0
1601,Lithobates catesbeianus,KR,35.398618,128.8565,2003.0
1602,Lithobates catesbeianus,KR,35.356478,129.265763,2002.0
1603,Lithobates catesbeianus,KR,35.373621,129.244255,2002.0
1604,Lithobates catesbeianus,KR,35.419402,129.192814,2002.0
1605,Lithobates catesbeianus,KR,35.584779,128.896172,2003.0
1606,Lithobates catesbeianus,KR,35.474263,128.846899,2003.0
1607,Lithobates catesbeianus,KR,35.487661,128.586167,1998.0
1608,Lithobates catesbeianus,KR,35.878927,129.064634,2003.0
1609,Lithobates catesbeianus,KR,34.960887,128.100242,1999.0
1610,Lithobates catesbeianus,KR,35.03462,128.160576,1999.0
1611,Lithobates catesbeianus,KR,35.037862,128.15248,1999.0
1612,Lithobates catesbeianus,KR,35.096602,128.158746,1999.0
1613,Lithobates catesbeianus,KR,35.122734,128.178989,1999.0
1614,Lithobates catesbeianus,KR,35.11647,128.131201,1999.0
1615,Lithobates catesbeianus,KR,35.250256,128.315376,1999.0
1616,Lithobates catesbeianus,KR,35.288548,128.070051,2002.0
1617,Lithobates catesbeianus,KR,35.329315,128.066116,2002.0
1618,Lithobates catesbeianus,KR,35.339475,128.076744,2002.0
1619,Lithobates catesbeianus,KR,35.460774,128.414459,1998.0
